"STYLE_CD","COUNT(*)"
BRSAM17714,9
BRSAM17715,3
BRSAM17753,3
BRSAM17771,3
BRSAM18473,3
BRSAM18476,12
BRSAM18493,6
BRSAM18726,3
BRSAM19583,3
BRSAM20551,9
BRSAM20573,6
BRSAM20576,5
BRSAM20581,3
BRSAM20582,3
BRSAM21431,3
BRSAM21441,6
BRSAM21521,6
BRSAM21561,3
BRSAS21811,3
BRSAW15795,3
BRSAW16794,6
BRSAW20575,3
BRSAW21421,3
BRSAW21471,3
BRSAW21473,3
BRSDA17471,3
BRSDA19785,5
BRSDA20433,3
BRSDA20752,3
BRSDA21213,6
BRSDA21223,6
BRSDA21241,6
BRSDM19718,6
BRSDM19746,3
BRSDM20541,3
BRSDM20631,6
BRSDM20711,6
BRSDS19435,3
BRSDS20411,3
BRSDS20431,3
BRSDS20471,3
BRSDS20481,4
BRSDS21243,3
BRSDX21222,6
BRSFM16441,3
BRSFM16811,3
BRSFM16872,3
BRSFM16873,8
BRSFM17441,14
BRSFM17595,6
BRSFM17771,3
BRSFM17793,3
BRSFM17794,6
BRSFS17771,3
BRSFW16197,3
BRSFW16711,3
BRSFW16771,6
BRSM41311,2
BRSM44121,4
BRSM54211,6
BRSS44131,2
BRSS57311,6
BRSW46311,2
BRTAA15430,3
BRTAA16410,12
BRTAA16430,3
BRTAM16431,3
BRTAM16522,3
BRTAM16960,3
BRTAM17431,6
BRTAM17511,6
BRTAM17640,6
BRTAM18431,4
BRTAM18521,12
BRTAM18640,6
BRTAM18907,3
BRTAM19424,6
BRTAM19427,3
BRTAM19429,6
BRTAM19433,6
BRTAM19437,6
BRTAM19438,3
BRTAM20434,6
BRTAM21521,6
BRTAW16420,3
BRTAW16571,10
BRTAW16580,10
BRTAW17411,6
BRTAW18551,6
BRTX44621,2
BRTX44711,2
BRTX47121,1
BRTX54311,3
BRTX55011,3
BRTX55111,3
BRTX56011,3
BRTX56411,3
BRTX56511,3
BRUAA21111,3
BRUAM16625,6
BRUAM17623,3
BRUAM21431,7
BRUAM21553,4
BRUAM21721,7
BRUAM22561,6
BRUAW15353,3
BRUAW15663,3
BRUAW17651,6
BRUAW17661,6
BRUAW18421,6
BRUAW18721,4
BRUDW16351,3
BRUDW17352,3
BRUDW18412,3
BRUDW21421,3
BRUDW21431,4
BRWAA19489,3
BRWAA19555,3
BRWAS18761,6
BRWAS19552,3
BRWAS22121,9
BRWAS22122,6
BRWAW15410,6
BRWAW17711,6
BRWAW17743,3
BRWAW17761,6
BRWAW17762,6
BRWAW18421,9
BRWAW18430,6
BRWAW18558,3
BRWAW18662,3
BRWAW19563,3
BRWAW20491,3
BRWAW20741,6
BRWAW21471,18
BRWAW21543,6
C3AJW18630,6
C3AJW19900,4
C3LAM17100,6
C3LAM17200,6
C3LAM18600,6
C3LAX19200,3
C3LAX19210,6
C3RAM18610,3
C3RAW18610,7
C3RAX19200,6
C9CAM20211,6
C9CAM22102,3
C9CAW17852,3
C9CAW17872,3
C9CAW17953,3
C9CAW18601,3
C9FBM18434,3
C9FBM20215,3
C9FBM22301,3
C9FBW17932,3
C9FBW17936,3
C9FBW18911,3
C9FCM17132,3
C9FCM18413,3
C9FCM18433,3
C9FCM18911,6
C9FCM19531,3
C9FCW19753,3
C9FCW19755,3
C9FCX16911,3
C9FCX16988,6
C9JAM20313,3
C9JAM20411,6
C9JAM21411,9
C9PAW20541,6
C9PAW21712,3
C9PAW21851,15
C9PAX16914,3
C9SAM17231,6
C9SAM18352,4
C9SAM18371,3
C9SAW20661,3
C9SAW20663,3
C9UAM20233,6
CAAAX17794,1
CAAAX20113,3
CAAAX20114,3
CAABX16533,3
CAABX17212,6
CAABX17221,6
CAABX17521,6
CAABX18213,6
CAABX18224,3
CAACX17533,6
CAACX18001,3
CAADX16533,3
CAAIX16011,3
CAAIX16022,3
CAAIX16133,6
CAAIX16244,6
CAAIX16255,6
CAAIX16366,3
CAAIX17152,9
CAAIX17253,9
CAAIX17261,6
CAAIX17262,3
CAAIX17273,3
CAAIX17536,3
CAAIX17596,6
CAAIX18212,3
CAAIX18214,6
CAAIX18215,3
CAAIX18512,3
CAAIX18513,3
CAAIX18533,3
CAAIX19218,3
CAAIX19234,3
CAAIX19264,3
CAAIX19515,3
CAAIX19541,3
CAAIX19545,3
CAAIX19546,3
CAAIX20112,3
CAAIX20212,6
CAAIX20214,3
CAAIX20217,3
CAAIX20219,3
CAAIX20232,3
CAAIX20542,3
CAAIX20591,3
CAAIX20593,3
CAAIX21112,3
CAAIX21113,3
CAAIX21114,3
CAAIX21214,6
CAAJX19841,3
CAAJX20838,6
CAAJX21012,3
CABAX19001,3
CABAX19209,6
CABAX19301,6
CABAX19311,3
CAHAX20832,6
CAHAX21001,8
CAHAX21003,6
CALAX16033,12
CALAX16588,9
CALAX16644,3
CALAX17212,9
CALAX17252,36
CALAX17513,6
CALAX18537,9
CALAX18691,3
CALAX19201,6
CALAX19212,12
CALAX19213,9
CALAX19231,18
CALAX19236,9
CALAX19452,12
CALAX19493,3
CALAX19516,9
CALAX19517,6
CALAX20219,6
CALAX20232,9
CALAX20321,6
CALAX20513,6
CALAX20520,6
CALAX20591,3
CALAX20595,3
CALAX20622,3
CALAX21213,9
CALAX21214,9
CALAX21513,6
CARAX20531,3
CARAX21412,6
CARAX21413,3
CAY7X19999,3
CCADX15044,24
CCBCX15022,3
CCBCX15155,3
CCLDX15022,3
CFBX40101,1
CFCAW15151,3
CFCAW15171,3
CFCAW15912,6
CFCAW15921,3
CFCAW15930,3
CFCDA15720,3
CFCDA15810,3
CFCDA15840,3
CFCDA15841,3
CFCM41801,1
CFCM53111,3
CFCM53301,3
CFCS41301,1
CFCW41101,1
CFCW41701,1
CFDA40401,1
CFDAA15701,3
CFDAA15811,3
CFDAW15300,3
CFDAW15301,3
CFDAW15840,3
CFDAW15910,3
CFDM43411,1
CFDM43601,1
CFDM44501,1
CFDM45201,1
CFDM48101,1
CFDM53001,3
CFDM54301,3
CFDM55101,3
CFDM57011,3
CFDM57411,3
CFDS40311,1
CFDW40311,1
CFFX50111,4
CFHX40201,1
CFJAA15840,3
CFJAS16200,3
CFJAW15910,12
CFJM42701,1
CFJM51701,3
CFKAA15801,3
CFKAW15110,3
CFKAW15821,3
CFKAW15830,3
CFKAW15910,3
CFMM42411,1
CFMM42501,1
CFMM43611,1
CFMM50411,3
CFMM52101,3
CFMM52211,3
CFMW41001,1
CFOX41201,1
CFOX41501,1
CFOX42001,1
CFOX51001,3
CFPA40301,1
CFPA40311,1
CFPAA15710,3
CFPAA15711,3
CFPAA15800,6
CFPAM16370,3
CFPAM16430,3
CFPAM16440,3
CFPAM16480,3
CFPAW15001,3
CFPAW15111,3
CFPAW15122,3
CFPAW15140,3
CFPAW15950,3
CFPAW15970,3
CFPM42701,1
CFPM44601,1
CFPM44701,1
CFPM51301,3
CFPM52311,3
CFPM52401,3
CFPM57001,3
CFPW41001,1
CFPW41201,1
CFQX49001,1
CFQX49201,1
CFSA40111,1
CFSAA15721,3
CFSAA15830,3
CFSFA15840,3
CFSFW15921,3
CFSM40501,1
CFSM41401,1
CFSM43211,1
CFSM45301,1
CFSM50311,1
CFSM51001,9
CFSM51311,3
CFSM53201,3
CFSM54201,3
CFSS50101,4
CFSW41001,1
CFSW41211,1
CFTA40201,1
CFTA40401,1
CFTAA15710,3
CFTAA15721,3
CFTAA15760,3
CFTAA15840,3
CFTAW15310,3
CFTAW15311,5
CFTS42101,1
CFTW41411,1
CFTW42001,1
CFTW42101,1
CFUAA15830,3
CFUAA15840,3
CFUAM16300,3
CFUAW15920,3
CFUCW15151,3
CFUCW15901,3
CFUCW15920,9
CFUCW15921,9
CFUS43201,1
CFUW41001,1
CFUW41501,1
CFUW46011,1
CFVAW15910,3
CFWAA15810,4
CFWAW15911,3
CFWBA15811,3
CFWBM16200,6
CFWBS16140,6
CFWBW15120,3
CFWBW15170,3
CFWBW15421,3
CFWBW15500,3
CFWBW15940,3
CFWM44101,1
CFWM52001,4
CFWM52101,3
CFWM52301,3
CFWS50401,3
CFWS50511,3
CFWS51211,3
CFWS51401,4
CFWW41111,1
CFWW41201,1
CFXX43101,1
CFXX50201,3
CFXX51201,3
CFZ1X15006,6
CFZX41001,1
CFZX50101,3
CFZX55301,1
CGAAX15802,3
CGABX15810,3
CGAJX15521,3
CGAJX16200,3
CGEBX15651,3
CGEBX15851,3
CGEBX15931,3
CGEDX15920,3
CGEFX16310,12
CGEZX16340,3
CGHAX15111,3
CGHAX15921,3
CGRAX15920,4
CLCAM18211,3
CLCAM20112,6
CLCAW17732,3
CLCAW18731,3
CLJAW18711,3
CLPAM16055,3
CLPAM17443,3
CLPAM19471,3
CLPAM20221,3
CLPAM21472,3
CLPAW16022,6
CLSAM19471,4
CLSAM21117,3
CLSAW16077,3
CLTAM18313,6
CLTAW16033,6
CLUAW18712,3
CLUAW19872,3
CLUAW20831,3
CLUAW21714,3
CLUDM19211,3
CLWAW16011,6
CLWAW16022,3
COZX58111,1
COZX58151,1
COZX58161,1
COZX58241,1
COZX58301,1
COZX58441,1
CQBX41331,1
CQCAW18732,12
CQCAW19752,3
CQGX43331,1
CQPAM20481,3
CQPAM22411,6
CQPAM22421,3
CQPAX16722,7
CQPAX16755,3
CQSAX16522,3
CQTAM17411,6
CQTAM17991,4
CQTAM17992,3
CQTAM18411,6
CQTAM20212,6
CQTAM20311,9
CQTAM20413,3
CQTAM21401,9
CQTAM21411,6
CQTAM22412,6
CQTAW17611,6
CQTAW17613,9
CQTAW17671,9
CQTAW17693,6
CQTAW18611,15
CQTAW18691,3
CQTAX16211,9
CQTAX22231,6
CQUAM17413,3
CQUAM17431,3
CQUAW21711,6
CQUAW21812,3
CQUAX16522,3
CQUAX16722,6
CQUAX22221,6
CQWAW17641,6
CQWAW21511,6
CQWAX22311,9
CRACX16511,6
CRLAX16033,6
CTCAA19900,16
CU1AX16511,6
CU4AX16111,12
CU4AX18822,6
CU4AX19412,3
CWAX42331,1
CWAX42661,2
CWAX43221,1
CWAX43641,1
CWAX44991,2
CWAX45551,1
CWAX45771,2
CWAX45991,2
CWAX46001,1
CWAX46221,1
CWAX47221,1
CWAX49111,1
CWAX50401,3
CWAX50771,3
CWAX51551,6
CWAX51991,3
CWAX52111,3
CWAX52441,6
CWAX53001,3
CWAX55221,3
CWAX55551,3
CWBX40011,1
CWBX41331,1
CWBX41551,1
CWBX42331,1
CWBX42441,1
CWBX43331,1
CWBX43551,1
CWBX50331,3
CWBX50551,3
CWBX51441,1
CWBX52551,3
CWCA40111,1
CWCA49801,1
CWCAA16022,3
CWCAA16044,3
CWCAA18521,3
CWCAA19613,3
CWCAA20611,7
CWCAS16044,4
CWCAS18254,3
CWCAS19111,3
CWCAW15266,3
CWCAW15288,3
CWCAW15655,3
CWCAW16155,6
CWCAW16311,3
CWCAW17871,3
CWCAW18811,3
CWCAW18816,3
CWCAW18835,3
CWCAW18852,3
CWCAW18853,3
CWCAW19851,3
CWCM51221,10
CWCM52111,3
CWCM54441,3
CWCM55221,3
CWCM56331,3
CWCS54111,1
CWCS54221,1
CWCW41111,1
CWCW41551,1
CWCW42101,1
CWCW43101,1
CWDA43551,1
CWDM40001,1
CWDM40331,2
CWDM40771,1
CWDM40901,1
CWDM40991,1
CWDM42771,1
CWDM45331,2
CWDM46001,3
CWDM46771,1
CWDM46991,1
CWDM48551,2
CWDM51661,4
CWDM51771,9
CWDM52001,6
CWDM54661,4
CWDM55551,3
CWDM56771,3
CWDM57331,4
CWDM58111,1
CWDM58771,1
CWDS48151,1
CWDW43221,1
CWDW43331,1
CWDW43441,1
CWDW44661,1
CWDW45441,1
CWDW46221,1
CWDW46331,1
CWDW46661,1
CWDW46991,1
CWDW47001,1
CWEX43021,1
CWEX50551,3
CWEX52001,3
CWFBA15211,3
CWFBA21612,3
CWFBM16077,3
CWFBM16244,3
CWFBM16577,3
CWFBM16599,3
CWFBM17188,3
CWFBM17333,3
CWFBM17355,3
CWFBM17702,3
CWFBM18432,3
CWFBM18452,3
CWFBM18456,4
CWFBM18459,3
CWFBM19132,6
CWFBM19951,3
CWFBS21012,3
CWFBW15155,3
CWFBW15530,3
CWFBW15944,3
CWFBW16455,3
CWFBW16566,3
CWFBW17735,3
CWFBW17832,3
CWFBW17833,3
CWFBW17856,3
CWFBW18611,3
CWFBW19632,3
CWFBW19734,3
CWFBW19753,3
CWFBW19755,3
CWFBW20831,3
CWFBW20832,3
CWFBW20912,3
CWFBW21814,3
CWFBX16933,4
CWFBX21112,3
CWFCM16566,3
CWFCM16622,9
CWFCM17111,3
CWFCM17233,3
CWFCM17377,3
CWFCM17422,3
CWFCM17702,3
CWFCM18433,3
CWFCM18451,3
CWFCM18453,3
CWFCM19131,3
CWFCM19232,3
CWFCM19352,3
CWFCM19451,3
CWFCM20432,3
CWFCM21191,3
CWFCM21312,3
CWFCM22304,3
CWFCW15622,3
CWFCW15677,3
CWFCW16211,3
CWFCW16255,3
CWFCW16422,9
CWFCW16544,3
CWFCW17853,3
CWFCW17854,3
CWFCW17911,3
CWFCW18511,3
CWFCW18652,3
CWFCW18659,3
CWFCW18937,3
CWFCW19733,3
CWFCW19753,3
CWFCW19853,3
CWFX40441,1
CWFX40771,1
CWFX50111,3
CWGX40661,3
CWGX42331,1
CWGX44221,1
CWGX45441,1
CWGX45771,1
CWGX47221,1
CWGX50441,3
CWGX53881,3
CWHX40441,1
CWJA41111,1
CWJAA19723,3
CWJAM16144,3
CWJAM16155,3
CWJAM16200,3
CWJAM16411,3
CWJAM16422,3
CWJAM17471,6
CWJAM18411,3
CWJAM18431,3
CWJAM20461,5
CWJAM21911,3
CWJAS18131,3
CWJAS19613,3
CWJAS22111,7
CWJAW20721,3
CWJAW20861,6
CWJAW21003,3
CWJAW21851,4
CWJAW21873,3
CWJAW21911,3
CWJM41991,1
CWJM43551,1
CWJM44001,1
CWJM44331,1
CWJM45001,1
CWJM45441,1
CWJM46331,1
CWMM42201,1
CWMM42441,1
CWMM42881,1
CWMM46441,1
CWMM46551,1
CWMM46881,1
CWMM51221,6
CWMM51441,3
CWMM51551,3
CWMM52001,4
CWMM52441,3
CWMM52991,3
CWMM53111,3
CWMM54001,3
CWMM54551,5
CWMM55111,6
CWOAM17004,3
CWOX43061,1
CWOX44331,2
CWOX50661,3
CWOX50771,3
CWOX51771,3
CWPA40111,1
CWPA40331,1
CWPAA15099,3
CWPAA15122,3
CWPAA16011,6
CWPAA18511,3
CWPAA18626,3
CWPAM16322,6
CWPAM16355,4
CWPAM16466,3
CWPAM16488,3
CWPAM16500,3
CWPAM16511,3
CWPAM16644,6
CWPAM16666,6
CWPAM17242,6
CWPAM17311,14
CWPAM17374,18
CWPAM17385,3
CWPAM17444,6
CWPAM17941,6
CWPAM18314,3
CWPAM18343,3
CWPAM18347,3
CWPAM18381,6
CWPAM18385,3
CWPAM18442,3
CWPAM18472,5
CWPAM19312,9
CWPAM19315,3
CWPAM20221,3
CWPAM20243,6
CWPAM20244,3
CWPAM20312,3
CWPAM20315,3
CWPAS17183,6
CWPAS18282,6
CWPAS18283,3
CWPAS19241,6
CWPAS19242,7
CWPAS19281,3
CWPAS20113,3
CWPAS20141,6
CWPAW15455,3
CWPAW15466,3
CWPAW16144,6
CWPAW16166,6
CWPAW16233,3
CWPAW17741,4
CWPAW17813,6
CWPAW17816,3
CWPAW17843,6
CWPAW18727,3
CWPAW18811,6
CWPAW18812,6
CWPAW18841,6
CWPAW19711,9
CWPAW19774,3
CWPM41111,1
CWPM45881,1
CWPM49881,1
CWPM52661,3
CWPM55771,3
CWPM55881,3
CWPM56001,7
CWPS50111,1
CWPW41441,1
CWPW49661,1
CWPW49881,1
CWQX40661,1
CWQX40881,1
CWSA40441,1
CWSA40661,1
CWSAA15133,7
CWSAA16011,3
CWSAA16022,3
CWSAA17533,3
CWSAA18535,3
CWSAA19451,3
CWSAA20511,3
CWSAA21021,9
CWSAM16255,3
CWSAM16277,4
CWSAM17116,3
CWSAM17273,3
CWSAM17372,3
CWSAM18276,7
CWSAM18354,4
CWSAM18494,6
CWSAM19171,3
CWSAM19282,3
CWSAM19285,3
CWSAM19372,3
CWSAM19451,6
CWSAM19472,9
CWSAM19475,6
CWSAM19477,3
CWSAM20195,3
CWSAM20197,3
CWSAM20266,3
CWSAM20268,4
CWSAS19111,6
CWSAS19115,4
CWSAS19132,4
CWSAS20112,6
CWSAS21023,3
CWSAS21031,9
CWSAW15611,3
CWSAW16122,3
CWSAW16300,6
CWSAW16333,6
CWSAW17671,3
CWSAW17673,3
CWSAW18651,3
CWSAW18671,6
CWSAX15922,4
CWSAX16011,6
CWSAX16944,6
CWSM43051,3
CWSM43441,2
CWSM43551,1
CWSM43881,1
CWSM46331,1
CWSM46881,1
CWSM48081,2
CWSM48331,2
CWSM48991,2
CWSM49441,1
CWSM50061,6
CWSM52551,3
CWSM52771,3
CWSM53111,3
CWSM53661,3
CWSM54331,15
CWSM54441,6
CWSM55551,1
CWSM57331,3
CWSS43051,1
CWSS50221,3
CWSW40221,1
CWSW41221,1
CWSW42111,2
CWSW42881,2
CWSW43771,2
CWSW44441,1
CWSW46331,1
CWTAA16022,3
CWTAA20511,12
CWTAA20794,6
CWTAA21512,6
CWTAM16255,3
CWTAM16266,6
CWTAM16433,9
CWTAM17312,6
CWTAM17314,15
CWTAM17411,12
CWTAM17422,9
CWTAM17451,9
CWTAM17452,6
CWTAM17474,15
CWTAM17477,6
CWTAM17481,6
CWTAM18412,3
CWTAM18415,3
CWTAM18420,6
CWTAM18472,9
CWTAM18477,15
CWTAM19311,6
CWTAM19312,6
CWTAM19412,3
CWTAM19417,8
CWTAM19423,3
CWTAM19431,12
CWTAM19475,6
CWTAM19485,21
CWTAM21413,6
CWTAW15111,3
CWTAW17002,3
CWTAW17715,3
CWTAW17771,6
CWTAW18712,12
CWTAW18713,3
CWTAW18873,6
CWTAW19713,3
CWTAW19715,3
CWTAW19811,3
CWTAW20893,3
CWTAW20896,3
CWTAW20899,3
CWTAW21772,6
CWTAX16911,6
CWTAX19171,12
CWTAX19271,9
CWUAM21312,3
CWUAS16011,3
CWUAS16077,3
CWUAS16122,6
CWUAW16111,10
CWUAW16122,3
CWUAW16299,3
CWUAW17771,3
CWUAW18771,6
CWUAW18773,3
CWUAW18872,4
CWUAW19772,6
CWUDW15022,4
CWUDW17723,3
CWUDW19811,6
CWUDW21711,3
CWUDW21811,3
CWUM40601,1
CWUS50441,3
CWUW43221,1
CWUW46441,2
CWVAW15566,3
CWVAX15003,3
CWVM55111,6
CWVW40881,1
CWWA41111,1
CWWAA16033,6
CWWAA17642,6
CWWAA18641,3
CWWAA20671,3
CWWAA21501,6
CWWAM17341,6
CWWAM17342,3
CWWAS18331,6
CWWAW16533,6
CWWAW17652,12
CWWAW17832,3
CWWAW17842,6
CWWAW17862,6
CWWAW19721,9
CWWM41001,1
CWWM51001,1
CWWS40551,1
CWWS40881,1
CWWS50671,3
CWWW41551,1
CWWW41661,1
CWWW42441,1
CWWW44551,1
CWWW45331,1
CWXX40221,2
CWXX41551,2
CWXX43001,2
CWXX43221,1
CWXX43251,2
CWXX45661,1
CWXX47441,1
CWXX47881,1
CWXX51001,6
CWXX51701,3
CWXX53001,3
CWXX57001,3
CWXX57881,6
CWXX58001,3
CWXX59001,3
CWZDM17003,3
CWZDM17006,6
CWZDX18002,3
CWZX40221,1
CWZX40551,1
CWZX40661,1
CWZX47221,1
CWZX50111,3
CWZX50221,3
CWZX51441,3
CWZX51881,3
CZAM42421,1
CZBX41121,1
CZBX42711,1
CZCAA18110,6
CZCAA19210,3
CZCAS17100,6
CZCAS19200,6
CZCAW15601,3
CZCAW16310,6
CZCAW17120,3
CZCAW17200,6
CZCAW18400,6
CZCW45041,1
CZDW43511,1
CZDW46011,1
CZEX40131,1
CZEX40141,1
CZGX41311,1
CZGX42511,1
CZGX50111,6
CZJA43131,1
CZJA49111,1
CZJAA16120,6
CZJAA18200,3
CZJAA18400,6
CZJAA18420,3
CZJAM16027,3
CZJAM16360,3
CZJAM17041,3
CZJAM17061,3
CZJAM17310,6
CZJAM18730,3
CZJAM18760,3
CZJAM19140,3
CZJAS16300,3
CZJAS17200,3
CZJAS18300,3
CZJAW15901,7
CZJAW16340,3
CZJAW16901,3
CZJAW16913,3
CZJAW17330,3
CZJAW17341,3
CZJAW18410,3
CZJCA15002,9
CZJCA18100,6
CZJCM17220,3
CZJCM19100,12
CZJCM19300,6
CZJCS19100,9
CZJCW17500,6
CZJM53011,3
CZJM53111,3
CZJM55211,3
CZJM55611,6
CZJM55711,3
CZJM56411,7
CZJS46011,1
CZJS50121,6
CZJS51221,3
CZJW40111,1
CZJW44011,1
CZOX41411,1
CZOX41421,1
CZPA47111,1
CZPA49011,1
CZPAA15100,16
CZPAA15210,13
CZPAA18100,15
CZPAM16230,9
CZPAM16912,3
CZPAM17210,9
CZPAM18130,9
CZPAM18710,3
CZPAM18800,4
CZPAM19140,6
CZPAM19170,6
CZPAM19400,6
CZPAS17100,9
CZPAS19130,3
CZPAS19400,6
CZPAS19710,3
CZPAW15100,9
CZPAW15210,9
CZPAW16110,8
CZPAW16310,7
CZPAW16811,6
CZPAW19340,3
CZPDA15510,3
CZPDA17510,3
CZPDM17530,5
CZPDM18520,4
CZPDM19510,6
CZPDS17510,6
CZPDS18520,3
CZPDS19530,3
CZPM40121,1
CZPM40151,1
CZPM43111,3
CZPM43321,1
CZPM45311,1
CZPM46031,1
CZPM46111,1
CZPM47241,1
CZPM48031,1
CZPM48111,1
CZPM50131,3
CZPM50151,4
CZPM50411,8
CZPM50421,7
CZPM50431,4
CZPM50731,4
CZPM50811,3
CZPM50921,3
CZPM57111,3
CZPM59121,3
CZPOM19110,6
CZPS40111,1
CZPS40211,1
CZPS45011,1
CZPS47031,1
CZPS47211,1
CZPS47331,1
CZPS48121,1
CZPS50431,6
CZPS56121,3
CZPW40111,1
CZPW41031,1
CZPW43011,1
CZPW43221,2
CZPW43331,1
CZPW47011,1
CZPW49021,1
CZPW49121,4
CZRX40411,1
CZRX40511,1
CZSAA15101,3
CZSAA15200,3
CZSAA16200,3
CZSAA16220,3
CZSAA17130,3
CZSAA17320,3
CZSAM16230,6
CZSAM16502,3
CZSAM16511,3
CZSAM17300,3
CZSAM18200,3
CZSAM18230,3
CZSAM19100,4
CZSAM19110,4
CZSAM19210,3
CZSAM19500,3
CZSAM19520,6
CZSAS17510,10
CZSAS18310,3
CZSAS19210,3
CZSAS19410,3
CZSAW15120,6
CZSAW15130,3
CZSAW15320,4
CZSAW17200,6
CZSAW17310,3
CZSAW17400,3
CZSAW18400,6
CZSCM17500,12
CZSCM17520,9
CZSCM17600,9
CZSCM18600,3
CZSCM19500,3
CZSM42141,2
CZSM42511,1
CZSM43221,2
CZSM45011,2
CZSM45211,2
CZSM45411,1
CZSM49011,1
CZSM50141,3
CZSM50211,3
CZSM50321,3
CZSM52111,4
CZSM53011,3
CZSS40711,1
CZSS40821,1
CZSS40911,1
CZSS51511,3
CZSW49011,1
CZTA49111,1
CZTAM16310,3
CZTAM16900,9
CZTAM17120,3
CZTAM17430,12
CZTAM17510,12
CZTAM17600,6
CZTAM18210,6
CZTAM18320,6
CZTAM18500,9
CZTAM19410,12
CZTAS18120,6
CZTAW17400,8
CZTM40431,1
CZTM43221,1
CZTM43421,1
CZTM43941,1
CZTM48141,1
CZTM48151,1
CZTM51111,3
CZTM51421,3
CZTM52311,3
CZTM54031,6
CZTS55021,3
CZTW46021,1
CZTW46121,1
CZUA40221,1
CZUAA19210,4
CZUAM18300,9
CZUBA15600,15
CZUBS17210,6
CZUBW16200,3
CZUCW16100,6
CZUCW18101,6
CZUCW19310,3
CZUDW15100,3
CZUDW16100,3
CZUDW17110,3
CZUDW18210,3
CZUM42111,1
CZUM49021,1
CZUM52021,3
CZUM52111,2
CZUW41331,1
CZVAW17200,6
CZVAW18100,6
CZWAM17200,6
CZWAM18330,18
CZWAS16005,3
CZWAS19100,3
CZWAW15002,9
CZWAW15101,6
CZWAW15102,3
CZWAW15301,9
CZWAW16310,9
CZWAW16401,6
CZWAW16501,6
CZWAW16800,6
CZWAW17350,6
CZWAW18210,6
CZWAW19330,6
CZWAW19350,6
CZWAW19420,9
CZWS47211,1
CZWS51121,6
CZWW40311,1
CZWW41021,1
CZWW43131,1
CZWW44011,1
CZWW44231,1
CZWW44611,1
CZWW45111,1
CZZ1X15152,6
CZZ1X15301,6
CZZ1X15302,3
CZZ1X15353,6
CZZ1X15354,6
CZZ1X15400,4
CZZ1X15402,4
CZZ1X15403,4
CZZ1X15550,3
CZZ1X16501,3
DA1BX17003,3
DA1BX17701,6
DA1BX17714,3
DA1BX17902,3
DA1BX17905,3
DA1BX18401,3
DA1BX19504,3
DA1BX20902,3
DA1DX17902,3
DA1DX18402,3
DA1DX18403,6
DA1DX19005,6
DA1DX19901,3
DA1DX20003,3
DA2AM18001,9
DA2AM18002,3
DA2AM18005,15
DA2AM18011,9
DA2AM19009,3
DA2AM19405,3
DA2AM20001,3
DA2AM20005,3
DA2AM20404,3
DA2AM20406,6
DA2AM21402,6
DA2AM21405,3
DA2AM21406,6
DA2CX17905,6
DA3CX17901,3
DA3CX18704,3
DA3CX20901,4
DA4DX18001,15
DA4DX18003,6
DA4DX18004,6
DA4DX18016,3
DA4DX19002,3
DA4DX19003,3
DA4DX19402,6
DA4DX19404,3
DA4DX19407,6
DA4DX19907,6
DA4DX19909,3
DA4DX20005,3
DC1DX17508,3
DC1DX17509,3
DC1DX17517,3
DC2AM17006,6
DC2AM17012,3
DC2AM17016,3
DC2AM17019,6
DC2AM17025,3
DC2AM17032,3
DC2AM18001,11
DC2AM18010,6
DC2AX17501,9
DC2AX17505,3
DC3CX17501,3
DC3CX17508,3
DC3CX17511,3
DC3CX17515,6
DC3CX17517,3
DC4DX17013,9
DC4DX17014,3
DC4DX17019,3
DC4DX17508,3
DG1BX16008,6
DG1BX16021,3
DG1BX16022,9
DG1BX16202,4
DG1BX16203,3
DG1BX16215,6
DG1BX16219,12
DG1BX16226,6
DG1BX16401,6
DG1BX16405,6
DG1BX16408,3
DG1BX16502,3
DG1BX16510,15
DG1BX16515,6
DG1BX16529,12
DG1BX16533,3
DG1BX16538,3
DG1BX16540,3
DG1BX16653,3
DG1BX16803,9
DG1BX17001,6
DG1BX17010,3
DG1BX17047,9
DG1BX17302,3
DG1BX17305,3
DG1BX17307,3
DG1BX17514,3
DG1BX17520,3
DG1BX17529,3
DG1BX17531,3
DG1BX17533,3
DG1BX17543,12
DG1BX17556,3
DG1BX17559,9
DG1BX17563,3
DG1BX17567,3
DG1BX18006,9
DG1BX18007,9
DG1BX18022,3
DG1BX18504,3
DG1BX18509,3
DG1BX18522,3
DG1BX18523,3
DG1BX18533,6
DG1BX18537,6
DG1BX18997,9
DG1BX19008,6
DG1BX19010,3
DG1BX19012,3
DG1BX19015,3
DG1BX19502,3
DG1BX19504,3
DG1BX19505,6
DG1BX19507,3
DG1BX19514,6
DG1BX19522,3
DG1BX19524,3
DG1BX20004,6
DG1BX20011,3
DG1BX20501,6
DG1BX20503,9
DG1BX20518,4
DG1BX21001,9
DG1BX21501,5
DG1BX21502,3
DG1DX16509,6
DG1DX16524,3
DG1DX16531,6
DG1DX17005,6
DG1DX17011,12
DG1DX17015,9
DG1DX17018,3
DG1DX17501,9
DG1DX17503,12
DG1DX17506,3
DG1DX17509,6
DG1DX17510,3
DG1DX17512,9
DG1DX17516,6
DG1DX17530,9
DG1DX18005,3
DG1DX18008,3
DG1DX18020,9
DG1DX18021,3
DG1DX18029,6
DG1DX18502,3
DG1DX18523,3
DG1DX18530,3
DG1DX18536,3
DG1DX18702,9
DG1DX19006,6
DG1DX19010,6
DG1DX19014,3
